frame.time_epoch,ip.src,ip.dst,ip.len,tcp.len,tcp.flags.ack
"1628693442.669776000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.669787000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.669793000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.669803000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.669829000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.669840000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.669846000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.669857000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.669863000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.669873000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.669878000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.669889000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.669894000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.669905000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.669910000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.669921000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.669926000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.669937000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.669942000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.669953000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.669958000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.669968000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.669974000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.669985000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.670065000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.670082000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.670091000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.670102000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.670108000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.670232000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.670256000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.670258000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.670266000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.670277000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.670283000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.670704000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.670714000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.670726000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.670869000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.670886000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.670894000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.670906000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.670912000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.670923000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.670928000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.670939000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.671018000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.671035000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.671179000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.671196000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.671278000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.671295000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.671377000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.671393000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.671479000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.671496000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.671580000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.671596000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.671678000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.671694000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.671776000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.671792000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.671873000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.671890000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.671972000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.671989000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.672070000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.672087000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.672169000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.672186000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.672268000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.672284000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.672366000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.672383000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.672489000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.672506000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.672652000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.672669000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.672740000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.672757000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.672861000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.672878000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.672887000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.672915000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.672921000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.672932000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.672939000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.672949000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.672959000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.672970000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.672976000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.672987000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.672993000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673003000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673009000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673020000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673025000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673036000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673042000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673053000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673059000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673069000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673075000","10.0.0.10","10.0.3.10","66","26","0"
