frame.time_epoch,ip.src,ip.dst,ip.len
"1628092879.748835000","10.0.1.2","10.0.0.10","311"
"1628092880.749288000","10.0.1.2","10.0.0.10","311"
"1628092881.750941000","10.0.1.2","10.0.0.10","311"
"1628092882.752070000","10.0.1.2","10.0.0.10","311"
"1628092883.755526000","10.0.1.2","10.0.0.10","311"
"1628092884.757727000","10.0.1.2","10.0.0.10","311"
"1628092885.760045000","10.0.1.2","10.0.0.10","311"
"1628092886.762214000","10.0.1.2","10.0.0.10","311"
"1628092887.764236000","10.0.1.2","10.0.0.10","311"
"1628092888.765008000","10.0.1.2","10.0.0.10","311"
"1628092889.766190000","10.0.1.2","10.0.0.10","311"
"1628092890.768346000","10.0.1.2","10.0.0.10","311"
"1628092891.771248000","10.0.1.2","10.0.0.10","311"
"1628092892.778361000","10.0.1.2","10.0.0.10","311"
"1628092893.782484000","10.0.1.2","10.0.0.10","311"
"1628092894.784229000","10.0.1.2","10.0.0.10","311"
"1628092895.785833000","10.0.1.2","10.0.0.10","311"
"1628092896.789913000","10.0.1.2","10.0.0.10","311"
"1628092897.791471000","10.0.1.2","10.0.0.10","311"
"1628092898.793497000","10.0.1.2","10.0.0.10","311"
"1628092899.794657000","10.0.1.2","10.0.0.10","311"
"1628092900.803154000","10.0.1.2","10.0.0.10","311"
"1628092901.808197000","10.0.1.2","10.0.0.10","311"
"1628092902.809157000","10.0.1.2","10.0.0.10","311"
"1628092903.810876000","10.0.1.2","10.0.0.10","311"
"1628092904.811254000","10.0.1.2","10.0.0.10","311"
"1628092905.813093000","10.0.1.2","10.0.0.10","311"
"1628092906.815635000","10.0.1.2","10.0.0.10","311"
"1628092907.816985000","10.0.1.2","10.0.0.10","311"
"1628092908.818695000","10.0.1.2","10.0.0.10","311"
"1628092909.819407000","10.0.1.2","10.0.0.10","311"
"1628092910.820958000","10.0.1.2","10.0.0.10","311"
"1628092911.822133000","10.0.1.2","10.0.0.10","311"
"1628092912.823621000","10.0.1.2","10.0.0.10","311"
"1628092913.824490000","10.0.1.2","10.0.0.10","311"
"1628092914.826290000","10.0.1.2","10.0.0.10","311"
"1628092915.827694000","10.0.1.2","10.0.0.10","311"
"1628092916.831729000","10.0.1.2","10.0.0.10","311"
"1628092917.837613000","10.0.1.2","10.0.0.10","311"
"1628092918.847765000","10.0.1.2","10.0.0.10","311"
"1628092919.848969000","10.0.1.2","10.0.0.10","311"
"1628092920.850362000","10.0.1.2","10.0.0.10","311"
"1628092921.850967000","10.0.1.2","10.0.0.10","311"
"1628092922.853223000","10.0.1.2","10.0.0.10","311"
"1628092923.855722000","10.0.1.2","10.0.0.10","311"
"1628092924.858457000","10.0.1.2","10.0.0.10","311"
"1628092925.860096000","10.0.1.2","10.0.0.10","311"
"1628092926.864773000","10.0.1.2","10.0.0.10","311"
"1628092927.866721000","10.0.1.2","10.0.0.10","311"
"1628092928.880669000","10.0.1.2","10.0.0.10","311"
"1628092929.886231000","10.0.1.2","10.0.0.10","311"
"1628092930.888605000","10.0.1.2","10.0.0.10","311"
"1628092931.962217000","10.0.1.2","10.0.0.10","311"
"1628092932.968624000","10.0.1.2","10.0.0.10","311"
"1628092934.467416000","10.0.1.2","10.0.0.10","311"
"1628092935.470831000","10.0.1.2","10.0.0.10","311"
"1628092936.471797000","10.0.1.2","10.0.0.10","311"
"1628092937.476496000","10.0.1.2","10.0.0.10","311"
"1628092938.485843000","10.0.1.2","10.0.0.10","311"
"1628092939.492820000","10.0.1.2","10.0.0.10","311"
"1628092940.496185000","10.0.1.2","10.0.0.10","311"
"1628092941.500744000","10.0.1.2","10.0.0.10","311"
"1628092942.502263000","10.0.1.2","10.0.0.10","311"
"1628092943.503551000","10.0.1.2","10.0.0.10","311"
"1628092944.505143000","10.0.1.2","10.0.0.10","311"
"1628092945.507644000","10.0.1.2","10.0.0.10","311"
"1628092946.508842000","10.0.1.2","10.0.0.10","311"
"1628092947.509657000","10.0.1.2","10.0.0.10","311"
"1628092948.511605000","10.0.1.2","10.0.0.10","311"
"1628092949.513627000","10.0.1.2","10.0.0.10","311"
"1628092950.514919000","10.0.1.2","10.0.0.10","311"
"1628092951.519082000","10.0.1.2","10.0.0.10","311"
"1628092952.520503000","10.0.1.2","10.0.0.10","311"
"1628092953.521584000","10.0.1.2","10.0.0.10","311"
"1628092954.523962000","10.0.1.2","10.0.0.10","311"
