frame.time_epoch,ip.src,ip.dst,ip.len,tcp.len,tcp.flags.ack
"1552411965.559482000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.560591000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.560704000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.561802000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.561891000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.563005000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.563114000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.564197000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.564257000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.565432000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.565490000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.566642000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.566699000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.567861000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.567918000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.569069000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.569126000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.570275000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.570337000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.571448000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.571539000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.572661000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.572750000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.573875000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.573943000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.575085000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.575152000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.576296000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.576421000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.577509000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.577649000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.578716000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.578850000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.579947000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.580052000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.581173000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.581286000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.582364000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.582436000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.583600000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.583712000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.584810000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.584930000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.586029000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.586136000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.587231000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.587338000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.588444000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.588540000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.589645000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.589759000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.590849000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.590951000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.592080000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.592182000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.593298000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.593394000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.594466000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.594573000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.595714000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.595805000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.596924000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.597031000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.598136000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.598223000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.599363000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.599443000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.600573000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.600648000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.601788000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.601860000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.602962000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.603065000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.604188000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.604260000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.605386000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.605495000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.606609000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.606706000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.607843000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.607957000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.609049000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.609128000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.610232000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.610332000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.611455000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.611514000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.612678000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.612739000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.613868000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.613937000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.615075000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.615136000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.616301000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.616362000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.617523000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.617583000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.618710000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.618772000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.619896000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.620006000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.621127000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.621233000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.622324000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.622404000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.623535000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.623660000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.624746000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.624873000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.625952000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.626088000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.627177000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.627289000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.628414000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.628504000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.629633000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.629701000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.630822000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.630911000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.632067000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.632138000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.633254000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.633356000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.634430000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.634507000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.635699000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.635773000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.636902000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.636983000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.638123000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.638194000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.639310000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.639421000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.640544000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.640634000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.641759000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.641848000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.642906000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.643028000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.644168000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.644252000","10.2.0.0","10.1.0.0","80","0","1"
"1552411965.645374000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.645450000","10.2.0.0","10.1.0.0","72","0","1"
"1552411965.646562000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.646677000","10.2.0.0","10.1.0.0","64","0","1"
"1552411965.647795000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.647959000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.649013000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.649106000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.650195000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.650291000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.651430000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.651512000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.652646000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.652736000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.653839000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.653925000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.655017000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.655132000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.656263000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.656360000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.657495000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.657579000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.658688000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.658772000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.659914000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.659974000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.661080000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.661170000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.662289000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.662394000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.663501000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.663591000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.664712000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.664805000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.665922000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.665988000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.667130000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.667231000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.668347000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.668469000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.669558000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.669693000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.670777000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.670877000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.671979000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.672121000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.673203000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.673309000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.674397000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.674494000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.675636000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.675755000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.676834000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.676957000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.678077000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.678179000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.679263000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.679365000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.680498000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.680600000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.681706000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.682925000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.682956000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.684110000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.685319000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.685428000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.686512000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.687773000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.687850000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.688993000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.690207000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.690429000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.691430000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.692641000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.692704000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.693846000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.695108000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.695085000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.696303000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.697538000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.697596000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.698732000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.699901000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.699970000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.701162000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.702336000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.702369000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.703582000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.704804000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.704795000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.705980000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.707214000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.707204000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.708418000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.709662000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.709692000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.710822000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.712043000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.712021000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.713236000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.714430000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.714458000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.715658000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.716878000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.716911000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.718080000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.719292000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.719352000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.720506000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.721723000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.721783000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.722932000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.724134000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.724175000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.725355000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.726568000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.726599000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.727821000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.729000000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.729057000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.730246000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.731432000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.731492000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.732659000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.733837000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.733895000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.735064000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.736290000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.736355000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.737492000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.738683000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.738785000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.739874000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.741133000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.741217000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.742326000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.743549000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.743647000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.744760000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.745976000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.746036000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.747198000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.748404000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.748467000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.749585000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.750802000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.750887000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.752049000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.753239000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.753293000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.754418000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.755650000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.755713000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.756839000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.758047000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.758133000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.759260000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.760473000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.760561000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.761676000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.762941000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.763004000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.764157000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.765328000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.765412000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.766523000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.767732000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.767876000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.768950000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.770161000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.770302000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.771386000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.772608000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.772714000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.773799000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.775005000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.775119000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.776227000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.777439000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.777556000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.778653000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.779844000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.779926000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.781076000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.782283000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.782376000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.783492000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.784702000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.784816000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.785908000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.787124000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.787258000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.788334000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.789534000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.789640000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.790757000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.791973000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.792107000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.793168000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.794380000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.794474000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.795600000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.796811000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.796897000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.798022000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.799240000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.799315000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.800448000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.801653000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.801720000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.802865000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.804076000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.804214000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.805296000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.806490000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.806559000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.807723000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.808931000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.809005000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.810139000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.811350000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.811441000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.812557000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.813782000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.813841000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.814991000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.816186000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.816284000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.817391000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.818602000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.818705000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.819812000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.821024000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.821131000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.822235000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.823446000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.823545000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.824676000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.825888000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.825956000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.827097000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.828313000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.828388000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.829520000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.830734000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.830812000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.831946000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.833153000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.833213000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.834369000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.835579000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.835655000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.836790000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.837999000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.838078000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.839214000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.840422000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.840504000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.841635000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.842850000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.842919000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.844053000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.845269000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.845353000","10.2.0.0","10.1.0.0","52","0","1"
"1552411965.846476000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.847681000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411965.847780000","10.2.0.0","10.1.0.0","52","0","1"
